Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2025-07-03 16:53:26;"Upper 2";"Skullcrusher (Barbell)";1;20;kg;8;;;;0;"";;1h 9m
2025-07-03 16:53:26;"Upper 2";"Skullcrusher (Barbell)";2;20;kg;5;;;;0;;;1h 9m
2025-07-03 16:53:26;"Upper 2";"Skullcrusher (Barbell)";3;20;kg;5;;;;0;;;1h 9m
2025-07-04 15:31:10;"Lower 2";"Lying Leg Curl (Machine)";1;36;kg;10;;;;0;"";"glute focused";52m
2025-07-04 15:31:10;"Lower 2";"Lying Leg Curl (Machine)";2;36;kg;10;;;;0;;;52m
2025-07-04 15:31:10;"Lower 2";"Lying Leg Curl (Machine)";3;36;kg;10;;;;0;;;52m
2025-07-04 15:31:10;"Lower 2";"Lying Leg Curl (Machine)";4;20;kg;10;;;;0;;;52m
2025-07-04 15:31:10;"Lower 2";"Hip Abductor (Machine)";1;34;kg;12;;;;0;"";;52m
2025-07-04 15:31:10;"Lower 2";"Hip Abductor (Machine)";2;34;kg;15;;;;0;;;52m
2025-07-04 15:31:10;"Lower 2";"Hip Abductor (Machine)";3;34;kg;13;;;;0;;;52m
2025-07-04 15:31:10;"Lower 2";"Leg Extension (Machine)";1;43;kg;13;;;;0;"";;52m
2025-07-04 15:31:10;"Lower 2";"Leg Extension (Machine)";2;43;kg;13;;;;0;;;52m
2025-07-04 15:31:10;"Lower 2";"Leg Extension (Machine)";3;43;kg;13;;;;0;;;52m
2025-07-04 15:31:10;"Lower 2";"Leg Press";1;110;kg;12;;;;0;"";;52m
2025-07-04 15:31:10;"Lower 2";"Leg Press";2;110;kg;10;;;;0;;;52m
2025-07-04 15:31:10;"Lower 2";"Leg Press";3;110;kg;10;;;;0;;;52m
2025-07-04 15:31:10;"Lower 2";"Calf Press on Leg Press";1;77;kg;12;;;;0;"";;52m
2025-07-04 15:31:10;"Lower 2";"Calf Press on Leg Press";2;77;kg;12;;;;0;;;52m
2025-07-04 15:31:10;"Lower 2";"Calf Press on Leg Press";3;77;kg;12;;;;0;;;52m
2025-07-07 09:57:50;"Upper 1";"Incline Bench Press (Barbell)";1;60;kg;6;;;;0;"";"chest focuses";1h 25m
2025-07-07 09:57:50;"Upper 1";"Incline Bench Press (Barbell)";2;60;kg;7;;;;0;;;1h 25m
2025-07-07 09:57:50;"Upper 1";"Incline Bench Press (Barbell)";3;50;kg;8;;;;0;;;1h 25m
2025-07-07 09:57:50;"Upper 1";"Pec Deck (Machine)";1;43;kg;8;;;;0;"";;1h 25m
2025-07-07 09:57:50;"Upper 1";"Pec Deck (Machine)";2;36;kg;8;;;;0;;;1h 25m
2025-07-07 09:57:50;"Upper 1";"Pec Deck (Machine)";3;36;kg;10;;;;0;;;1h 25m
2025-07-07 09:57:50;"Upper 1";"Pull Up (Assisted)";1;50;kg;10;;;;0;"";;1h 25m
2025-07-07 09:57:50;"Upper 1";"Pull Up (Assisted)";2;50;kg;10;;;;0;;;1h 25m
2025-07-07 09:57:50;"Upper 1";"Pull Up (Assisted)";3;50;kg;6;;;;0;;;1h 25m
2025-07-07 09:57:50;"Upper 1";"Pull Up (Assisted)";4;50;kg;5;;;;0;;;1h 25m
2025-07-07 09:57:50;"Upper 1";"vertical row";1;57;kg;17;;;;0;"";;1h 25m
2025-07-07 09:57:50;"Upper 1";"vertical row";2;57;kg;12;;;;0;;;1h 25m
2025-07-07 09:57:50;"Upper 1";"vertical row";3;57;kg;10;;;;0;;;1h 25m
2025-07-07 09:57:50;"Upper 1";"Preacher Curl (Barbell)";1;15;kg;14;;;;0;"";;1h 25m
2025-07-07 09:57:50;"Upper 1";"Preacher Curl (Barbell)";2;15;kg;10;;;;0;;;1h 25m
2025-07-07 09:57:50;"Upper 1";"Preacher Curl (Barbell)";3;15;kg;9;;;;0;;;1h 25m
2025-07-07 09:57:50;"Upper 1";"Hammer Curl (Dumbbell)";1;8;kg;10;;;;0;"";;1h 25m
2025-07-07 09:57:50;"Upper 1";"Hammer Curl (Dumbbell)";2;8;kg;10;;;;0;;;1h 25m
2025-07-07 09:57:50;"Upper 1";"Hammer Curl (Dumbbell)";3;8;kg;10;;;;0;;;1h 25m
2025-07-07 09:57:50;"Upper 1";"Skullcrusher (Barbell)";1;20;kg;10;;;;0;"";;1h 25m
2025-07-07 09:57:50;"Upper 1";"Skullcrusher (Barbell)";2;20;kg;6;;;;0;;;1h 25m
2025-07-07 09:57:50;"Upper 1";"Skullcrusher (Barbell)";3;20;kg;5;;;;0;;;1h 25m
2025-07-07 09:57:50;"Upper 1";"Shoulder Press (Machine)";1;43;kg;12;;;;0;"";;1h 25m
2025-07-07 09:57:50;"Upper 1";"Shoulder Press (Machine)";2;43;kg;7;10;;;0;;;1h 25m
2025-07-07 09:57:50;"Upper 1";"Shoulder Press (Machine)";3;43;kg;7;;;;0;;;1h 25m
2025-07-07 09:57:50;"Upper 1";"Shoulder Press (Machine)";4;14;kg;8;;;;0;;;1h 25m
2025-07-07 09:57:50;"Upper 1";"Shoulder Press (Machine)";5;23;kg;10;;;;0;;;1h 25m
2025-07-08 10:24:50;"Lower 1";"Hack Squat";1;30;kg;10;;;;0;"3rd is back off";"quad focused";1h 10m
2025-07-08 10:24:50;"Lower 1";"Hack Squat";2;30;kg;6;;;;0;;;1h 10m
2025-07-08 10:24:50;"Lower 1";"Hack Squat";3;20;kg;10;;;;0;;;1h 10m
2025-07-08 10:24:50;"Lower 1";"Lying Leg Curl (Machine)";1;43;kg;12;;;;0;"";;1h 10m
2025-07-08 10:24:50;"Lower 1";"Lying Leg Curl (Machine)";2;43;kg;11;;;;0;;;1h 10m
2025-07-08 10:24:50;"Lower 1";"Lying Leg Curl (Machine)";3;43;kg;10;;;;0;;;1h 10m
2025-07-08 10:24:50;"Lower 1";"Lying Leg Curl (Machine)";4;14;kg;10;;;;0;;;1h 10m
2025-07-08 10:24:50;"Lower 1";"Leg Extension (Machine)";1;50;kg;13;;;;0;"";;1h 10m
2025-07-08 10:24:50;"Lower 1";"Leg Extension (Machine)";2;50;kg;13;;;;0;;;1h 10m
2025-07-08 10:24:50;"Lower 1";"Leg Extension (Machine)";3;50;kg;12;;;;0;;;1h 10m
2025-07-08 10:24:50;"Lower 1";"Hip Adductor (Machine)";1;41;kg;12;;;;0;"";;1h 10m
2025-07-08 10:24:50;"Lower 1";"Hip Adductor (Machine)";2;41;kg;12;;;;0;;;1h 10m
2025-07-08 10:24:50;"Lower 1";"Hip Adductor (Machine)";3;41;kg;12;;;;0;;;1h 10m
2025-07-08 10:24:50;"Lower 1";"Calf Press on Leg Press";1;84;kg;12;;;;0;"";;1h 10m
2025-07-08 10:24:50;"Lower 1";"Calf Press on Leg Press";2;84;kg;10;;;;0;;;1h 10m
2025-07-08 10:24:50;"Lower 1";"Calf Press on Leg Press";3;84;kg;12;;;;0;;;1h 10m
2025-07-08 10:24:50;"Lower 1";"Crunch (Machine)";1;64;kg;14;;;;0;"";;1h 10m
2025-07-08 10:24:50;"Lower 1";"Crunch (Machine)";2;64;kg;11;;;;0;;;1h 10m
2025-07-08 10:24:50;"Lower 1";"Crunch (Machine)";3;64;kg;10;;;;0;;;1h 10m
2025-07-10 16:05:44;"Upper 2";"Lat Pulldown (Cable)";1;57;kg;10;;;;0;"";"Back focused";1h 16m
2025-07-10 16:05:44;"Upper 2";"Lat Pulldown (Cable)";2;57;kg;10;;;;0;;;1h 16m
2025-07-10 16:05:44;"Upper 2";"Lat Pulldown (Cable)";3;57;kg;9;;;;0;;;1h 16m
2025-07-10 16:05:44;"Upper 2";"Seated Row (Cable)";1;50;kg;11;;;;0;"";;1h 16m
2025-07-10 16:05:44;"Upper 2";"Seated Row (Cable)";2;50;kg;11;;;;0;;;1h 16m
2025-07-10 16:05:44;"Upper 2";"Seated Row (Cable)";3;50;kg;13;;;;0;;;1h 16m
2025-07-10 16:05:44;"Upper 2";"Face Pull (Cable)";1;43;kg;14;;;;0;"";;1h 16m
2025-07-10 16:05:44;"Upper 2";"Face Pull (Cable)";2;43;kg;11;;;;0;;;1h 16m
2025-07-10 16:05:44;"Upper 2";"Face Pull (Cable)";3;43;kg;10;;;;0;;;1h 16m
2025-07-10 16:05:44;"Upper 2";"Shoulder Press (Machine)";1;43;kg;10;;;;0;"";;1h 16m
2025-07-10 16:05:44;"Upper 2";"Shoulder Press (Machine)";2;43;kg;7;;;;0;;;1h 16m
2025-07-10 16:05:44;"Upper 2";"Shoulder Press (Machine)";3;36;kg;8;;;;0;;;1h 16m
2025-07-10 16:05:44;"Upper 2";"Bench Press (Barbell)";1;65;kg;9;;;;0;"Back off";;1h 16m
2025-07-10 16:05:44;"Upper 2";"Bench Press (Barbell)";2;65;kg;8;;;;0;;;1h 16m
2025-07-10 16:05:44;"Upper 2";"Bench Press (Barbell)";3;50;kg;10;;;;0;;;1h 16m
2025-07-10 16:05:44;"Upper 2";"Bench Press (Barbell)";4;20;kg;10;;;;0;;;1h 16m
2025-07-10 16:05:44;"Upper 2";"Pec Deck (Machine)";1;43;kg;9;;;;0;"";;1h 16m
2025-07-10 16:05:44;"Upper 2";"Pec Deck (Machine)";2;43;kg;8;;;;0;;;1h 16m
2025-07-10 16:05:44;"Upper 2";"Pec Deck (Machine)";3;43;kg;6;;;;0;;;1h 16m
2025-07-10 16:05:44;"Upper 2";"Preacher Curl (Barbell)";1;17.5;kg;8;;;;0;"";;1h 16m
2025-07-10 16:05:44;"Upper 2";"Preacher Curl (Barbell)";2;15;kg;8;;;;0;;;1h 16m
2025-07-10 16:05:44;"Upper 2";"Preacher Curl (Barbell)";3;15;kg;4;;;;0;;;1h 16m
2025-07-10 16:05:44;"Upper 2";"Preacher Curl (Barbell)";4;15;kg;5;;;;0;;;1h 16m
2025-07-10 16:05:44;"Upper 2";"Hammer Curl (Dumbbell)";1;8;kg;10;;;;0;"";;1h 16m
2025-07-10 16:05:44;"Upper 2";"Hammer Curl (Dumbbell)";2;8;kg;11;;;;0;;;1h 16m
2025-07-10 16:05:44;"Upper 2";"Hammer Curl (Dumbbell)";3;8;kg;11;;;;0;;;1h 16m
2025-07-11 15:40:42;"Lower 2";"Lying Leg Curl (Machine)";1;43;kg;12;;;;0;"";"glute focused";1h 9m
2025-07-11 15:40:42;"Lower 2";"Lying Leg Curl (Machine)";2;43;kg;10;;;;0;;;1h 9m
2025-07-11 15:40:42;"Lower 2";"Lying Leg Curl (Machine)";3;36;kg;11;;;;0;;;1h 9m
2025-07-11 15:40:42;"Lower 2";"Lying Leg Curl (Machine)";4;14;kg;10;;;;0;;;1h 9m
2025-07-11 15:40:42;"Lower 2";"Hip Adductor (Machine)";1;48;kg;12;;;;0;"";;1h 9m
2025-07-11 15:40:42;"Lower 2";"Hip Adductor (Machine)";2;48;kg;12;;;;0;;;1h 9m
2025-07-11 15:40:42;"Lower 2";"Hip Adductor (Machine)";3;48;kg;10;;;;0;;;1h 9m
2025-07-11 15:40:42;"Lower 2";"Romanian Deadlift (Barbell)";1;40;kg;12;;;;0;"";;1h 9m
2025-07-11 15:40:42;"Lower 2";"Romanian Deadlift (Barbell)";2;40;kg;12;;;;0;;;1h 9m
2025-07-11 15:40:42;"Lower 2";"Romanian Deadlift (Barbell)";3;40;kg;12;;;;0;;;1h 9m
2025-07-11 15:40:42;"Lower 2";"Leg Press";1;120;kg;10;;;;0;"Second set stopped at 6 reps";;1h 9m
2025-07-11 15:40:42;"Lower 2";"Leg Press";2;120;kg;10;;;;0;;;1h 9m
2025-07-11 15:40:42;"Lower 2";"Leg Press";3;100;kg;10;;;;0;;;1h 9m
2025-07-11 15:40:42;"Lower 2";"Calf Press on Leg Press";1;84;kg;10;;;;0;"";;1h 9m
2025-07-11 15:40:42;"Lower 2";"Calf Press on Leg Press";2;84;kg;10;;;;0;;;1h 9m
2025-07-11 15:40:42;"Lower 2";"Calf Press on Leg Press";3;84;kg;10;;;;0;;;1h 9m
2025-07-11 15:40:42;"Lower 2";"Crunch (Machine)";1;70;kg;12;;;;0;"";;1h 9m
2025-07-11 15:40:42;"Lower 2";"Crunch (Machine)";2;70;kg;10;;;;0;;;1h 9m
2025-07-11 15:40:42;"Lower 2";"Crunch (Machine)";3;70;kg;10;;;;0;;;1h 9m
2025-07-14 11:26:37;"Upper 1";"Incline Bench Press (Barbell)";1;60;kg;8;;;;0;"";"chest focuses";1h 11m
2025-07-14 11:26:37;"Upper 1";"Incline Bench Press (Barbell)";2;60;kg;8;;;;0;;;1h 11m
2025-07-14 11:26:37;"Upper 1";"Incline Bench Press (Barbell)";3;60;kg;6;;;;0;;;1h 11m
2025-07-14 11:26:37;"Upper 1";"Incline Bench Press (Barbell)";4;50;kg;10;;;;0;;;1h 11m
2025-07-14 11:26:37;"Upper 1";"Pec Deck (Machine)";1;43;kg;12;;;;0;"";;1h 11m
2025-07-14 11:26:37;"Upper 1";"Pec Deck (Machine)";2;43;kg;10;;;;0;;;1h 11m
2025-07-14 11:26:37;"Upper 1";"Pec Deck (Machine)";3;43;kg;10;;;;0;;;1h 11m
2025-07-14 11:26:37;"Upper 1";"Pull Up (Assisted)";1;50;kg;12;;;;0;"";;1h 11m
2025-07-14 11:26:37;"Upper 1";"Pull Up (Assisted)";2;43;kg;10;;;;0;;;1h 11m
2025-07-14 11:26:37;"Upper 1";"Pull Up (Assisted)";3;43;kg;10;;;;0;;;1h 11m
2025-07-14 11:26:37;"Upper 1";"vertical row";1;50;kg;14;;;;0;"";;1h 11m
2025-07-14 11:26:37;"Upper 1";"vertical row";2;50;kg;15;;;;0;;;1h 11m
2025-07-14 11:26:37;"Upper 1";"vertical row";3;57;kg;10;;;;0;;;1h 11m
2025-07-14 11:26:37;"Upper 1";"Preacher Curl (Barbell)";1;17.5;kg;10;;;;0;"";;1h 11m
2025-07-14 11:26:37;"Upper 1";"Preacher Curl (Barbell)";2;17.5;kg;10;;;;0;;;1h 11m
2025-07-14 11:26:37;"Upper 1";"Preacher Curl (Barbell)";3;15;kg;12;;;;0;;;1h 11m
2025-07-14 11:26:37;"Upper 1";"Hammer Curl (Dumbbell)";1;10;kg;10;;;;0;"";;1h 11m
2025-07-14 11:26:37;"Upper 1";"Hammer Curl (Dumbbell)";2;10;kg;10;;;;0;;;1h 11m
2025-07-14 11:26:37;"Upper 1";"Hammer Curl (Dumbbell)";3;10;kg;7;;;;0;;;1h 11m
2025-07-14 11:26:37;"Upper 1";"Hammer Curl (Dumbbell)";4;10;kg;3;;;;0;;;1h 11m
2025-07-14 11:26:37;"Upper 1";"Triceps Pushdown (Cable - Straight Bar)";1;43;kg;10;;;;0;"";;1h 11m
2025-07-14 11:26:37;"Upper 1";"Triceps Pushdown (Cable - Straight Bar)";2;43;kg;10;;;;0;;;1h 11m
2025-07-14 11:26:37;"Upper 1";"Triceps Pushdown (Cable - Straight Bar)";3;43;kg;10;;;;0;;;1h 11m
2025-07-14 11:26:37;"Upper 1";"Shoulder Press (Machine)";1;43;kg;10;;;;0;"";;1h 11m
2025-07-14 11:26:37;"Upper 1";"Shoulder Press (Machine)";2;43;kg;8;10;;;0;;;1h 11m
2025-07-14 11:26:37;"Upper 1";"Shoulder Press (Machine)";3;43;kg;8;;;;0;;;1h 11m
2025-07-15 10:18:39;"Lower 1";"Squat (Smith Machine)";1;20;kg;10;;;;0;"3rd is back off";"quad focused";1h 21m
2025-07-15 10:18:39;"Lower 1";"Squat (Smith Machine)";2;30;kg;10;;;;0;;;1h 21m
2025-07-15 10:18:39;"Lower 1";"Squat (Smith Machine)";3;40;kg;12;;;;0;;;1h 21m
2025-07-15 10:18:39;"Lower 1";"Squat (Smith Machine)";4;0;kg;15;;;;0;;;1h 21m
2025-07-15 10:18:39;"Lower 1";"Lying Leg Curl (Machine)";1;43;kg;10;;;;0;"";;1h 21m
2025-07-15 10:18:39;"Lower 1";"Lying Leg Curl (Machine)";2;43;kg;9;;;;0;;;1h 21m
2025-07-15 10:18:39;"Lower 1";"Lying Leg Curl (Machine)";3;36;kg;11;;;;0;;;1h 21m
2025-07-15 10:18:39;"Lower 1";"Leg Extension (Machine)";1;57;kg;12;;;;0;"";;1h 21m
2025-07-15 10:18:39;"Lower 1";"Leg Extension (Machine)";2;57;kg;13;;;;0;;;1h 21m
2025-07-15 10:18:39;"Lower 1";"Leg Extension (Machine)";3;57;kg;8;;;;0;;;1h 21m
2025-07-15 10:18:39;"Lower 1";"Leg Extension (Machine)";4;57;kg;4;;;;0;;;1h 21m
2025-07-15 10:18:39;"Lower 1";"Romanian Deadlift (Barbell)";1;45;kg;12;;;;0;"";;1h 21m
2025-07-15 10:18:39;"Lower 1";"Romanian Deadlift (Barbell)";2;45;kg;12;;;;0;;;1h 21m
2025-07-15 10:18:39;"Lower 1";"Romanian Deadlift (Barbell)";3;45;kg;12;;;;0;;;1h 21m
2025-07-15 10:18:39;"Lower 1";"Calf Press on Leg Press";1;84;kg;12;;;;0;"";;1h 21m
2025-07-15 10:18:39;"Lower 1";"Calf Press on Leg Press";2;84;kg;12;;;;0;;;1h 21m
2025-07-15 10:18:39;"Lower 1";"Calf Press on Leg Press";3;84;kg;12;;;;0;;;1h 21m
2025-07-15 10:18:39;"Lower 1";"Crunch (Machine)";1;70;kg;13;;;;0;"";;1h 21m
2025-07-15 10:18:39;"Lower 1";"Crunch (Machine)";2;70;kg;11;;;;0;;;1h 21m
2025-07-15 10:18:39;"Lower 1";"Crunch (Machine)";3;70;kg;6;;;;0;;;1h 21m
2025-07-15 10:18:39;"Lower 1";"Crunch (Machine)";4;70;kg;7;;;;0;;;1h 21m
2025-07-16 16:02:35;"Upper 2";"Lat Pulldown (Cable)";1;60;kg;10;;;;0;"";"Back focused";1h 30m
2025-07-16 16:02:35;"Upper 2";"Lat Pulldown (Cable)";2;60;kg;12;;;;0;;;1h 30m
2025-07-16 16:02:35;"Upper 2";"Lat Pulldown (Cable)";3;60;kg;11;;;;0;;;1h 30m
2025-07-16 16:02:35;"Upper 2";"Lat Pulldown (Cable)";4;35;kg;10;;;;0;;;1h 30m
2025-07-16 16:02:35;"Upper 2";"vertical row";1;64;kg;12;;;;0;"";;1h 30m
2025-07-16 16:02:35;"Upper 2";"vertical row";2;64;kg;9;;;;0;;;1h 30m
2025-07-16 16:02:35;"Upper 2";"vertical row";3;64;kg;6;;;;0;;;1h 30m
